year,district,county,locale_group,highest_grade,enrollment,pupil_teacher,revenue,revenue_local,revenue_state,revenue_federal,revenue_pupil,revenue_local_pupil,revenue_state_pupil,revenue_federal_pupil,expenditure,expenditure_pupil,expenditure_instruction_pupil,expenditure_support_pupil,nces_id,SED_CODE_1,grad_rate,ard_rate
2013-14,PAVE ACADEMY CHARTER SCHOOL,Kings County,City,6th Grade,,10.79,,,,,,,,,,,,,3600949,331500860927.0,,
2013-14,PAVILION CENTRAL SCHOOL DISTRICT,Genesee County,Rural,12th Grade,745.9816734264684,9.71,16637000.0,4837000.0,11237000.0,563000.0,22302.156463954892,6484.07349979863,15063.372734595247,754.7102295610149,14898000.0,19971.0,11277.0,7074.0,3622500,181201040000.0,0.94,0.41
2013-14,PAWLING CENTRAL SCHOOL DISTRICT,Dutchess County,Rural,12th Grade,1265.021946420463,12.87,36618000.0,27656000.0,8367000.0,595000.0,28946.53338119167,21862.07130892558,6614.114501076813,470.34757118927973,33432000.0,26428.0,14069.0,9828.0,3622530,131201040000.0,0.92,0.46
2013-14,PEARL RIVER UNION FREE SCHOOL DISTRICT,Rockland County,Suburb,12th Grade,2576.959517657192,14.02,63487000.0,47690000.0,15036000.0,761000.0,24636.397880909804,18506.30546317496,5834.7831609205,295.30925681434564,59837000.0,23220.0,15169.0,7269.0,3622560,500308030000.0,0.99,0.72
2013-14,PEEKSKILL CITY SCHOOL DISTRICT,Westchester County,Suburb,12th Grade,3231.0216669302545,14.94,79964000.0,35194000.0,41937000.0,2833000.0,24748.82815501903,10892.529864535787,12979.485847844444,876.8124426387989,81719000.0,25292.0,16060.0,6877.0,3622650,661500010000.0,0.78,0.16
2013-14,PELHAM UNION FREE SCHOOL DISTRICT,Westchester County,Suburb,12th Grade,2816.9842690881187,12.79,66940000.0,55272000.0,10856000.0,812000.0,23763.000998819578,19620.982838463635,3853.7666394261328,288.2515209298102,66078000.0,23457.0,15261.0,6980.0,3622680,661601030000.0,0.99,0.62
2013-14,PEMBROKE CENTRAL SCHOOL DISTRICT,Genesee County,Rural,12th Grade,939.0231721933679,11.1,19826000.0,6457000.0,12519000.0,850000.0,21113.42998457693,6876.294633835027,13331.939371376908,905.195979364995,18803000.0,20024.0,11721.0,6701.0,3608340,181302040000.0,0.87,0.38
2013-14,PENFIELD CENTRAL SCHOOL DISTRICT,Monroe County,Suburb,12th Grade,4474.953120814358,11.88,90595000.0,56716000.0,31662000.0,2217000.0,20244.904818916493,12674.099251721043,7075.381382819516,495.4241843759354,83525000.0,18665.0,11272.0,6204.0,3622710,261201060000.0,0.96,0.67
2013-14,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,Queens County,City,5th Grade,,17.0,,,,,,,,,,,,,3600118,342700860869.0,,
2013-14,PENN YAN CENTRAL SCHOOL DISTRICT,Yates County,Town,12th Grade,1509.009009009009,10.46,34191000.0,16377000.0,15798000.0,2016000.0,22657.916417910445,10852.81791044776,10469.1223880597,1335.976119402985,30485000.0,20202.0,11281.0,6972.0,3622740,680601060000.0,0.85,0.32
2013-14,PERRY CENTRAL SCHOOL DISTRICT,Wyoming County,Rural,12th Grade,853.9789976608769,9.7,17072000.0,5536000.0,10834000.0,702000.0,19991.123958272627,6482.59502301999,12686.494667521418,822.0342677312199,17159000.0,20093.0,10631.0,6025.0,3622770,671201060000.0,0.77,0.35
2013-14,PERSISTENCE PREPARATORY ACADEMY CHARTER SCHOOL,Erie County,,,,,,,,,,,,,,,,,3601172,140600861134.0,,
2013-14,PERU CENTRAL SCHOOL DISTRICT,Clinton County,Rural,12th Grade,1948.9823032364352,12.92,40168000.0,14597000.0,23839000.0,1732000.0,20609.73049026558,7489.549790041991,12231.51177946229,888.6689207613023,36674000.0,18817.0,11777.0,5830.0,3622830,91101060000.0,0.77,0.26
2013-14,PHAROS ACADEMY CHARTER SCHOOL,Bronx County,City,11th Grade,,21.23,,,,,,,,,,,,,3600111,321200860870.0,,
2013-14,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,Ontario County,Rural,12th Grade,1630.980675829286,11.66,33621000.0,11580000.0,20796000.0,1245000.0,20613.978141037827,7100.022809351834,12750.610910473295,763.3444212126972,31566000.0,19354.0,11646.0,5988.0,3622890,431301060000.0,0.86,0.53
2013-14,PHOENIX CENTRAL SCHOOL DISTRICT,Oswego County,Suburb,12th Grade,1879.0209134389947,11.47,43076000.0,13971000.0,27565000.0,1540000.0,22924.704931123975,7435.255190656818,14669.873976841684,819.5757636254741,40072000.0,21326.0,12605.0,6424.0,3622920,462001060000.0,0.82,0.31
2013-14,PINE BUSH CENTRAL SCHOOL DISTRICT,Orange County,Rural,12th Grade,5589.930682232762,14.9,105475000.0,49605000.0,52167000.0,3703000.0,18868.74918417961,8873.991972327372,9332.316081451509,662.441130400731,107254000.0,19187.0,11730.0,5956.0,3623010,440401060000.0,0.89,0.39
2013-14,PINE PLAINS CENTRAL SCHOOL DISTRICT,Dutchess County,Rural,12th Grade,989.98899889989,11.1,28423000.0,20271000.0,7485000.0,667000.0,28710.42004667185,20475.985109456604,7560.690076675186,673.74486054006,26997000.0,27270.0,15273.0,9935.0,3623040,131301040000.0,0.76,0.22
2013-14,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),Chautauqua County,Rural,12th Grade,645.0022884906524,9.21,14838000.0,2913000.0,11006000.0,919000.0,23004.569541484714,4516.263045851529,17063.505349344978,1424.8011462882096,18320000.0,28403.0,11932.0,7625.0,3623070,60601040000.0,0.84,0.42
2013-14,PINNACLE CHARTER SCHOOL,ERIE COUNTY,City,8th Grade,,,,,,,,,,,,,,,3600072,,,
2013-14,PISECO COMMON SCHOOL DISTRICT,Hamilton County,Rural,,,,1037000.0,1025000.0,12000.0,0.0,,,,,888000.0,,,,3623130,,,
2013-14,PITTSFORD CENTRAL SCHOOL DISTRICT,Monroe County,Suburb,12th Grade,5858.0648364195995,12.46,120858000.0,92842000.0,26444000.0,1572000.0,20631.045127501082,15848.578428630752,4514.118695921152,268.34800294917756,117999000.0,20143.0,12030.0,5885.0,3623160,261401060000.0,0.97,0.75
2013-14,PLAINEDGE UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,3185.0412821758136,12.96,84156000.0,54025000.0,29089000.0,1042000.0,26422.263494967978,16962.103537663923,9133.005641964013,327.1543153400427,78696000.0,24708.0,15491.0,7544.0,3623190,280518030000.0,0.94,0.56
2013-14,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,4879.018674478213,10.88,140805000.0,109894000.0,29373000.0,1538000.0,28859.28695795746,22523.791633519955,6020.268000540354,315.22732389715264,133246000.0,27310.0,17168.0,9158.0,3623220,280504060000.0,0.97,0.7
2013-14,PLATTSBURGH CITY SCHOOL DISTRICT,Clinton County,Town,12th Grade,1854.0081236285541,10.04,40579000.0,19297000.0,18654000.0,2628000.0,21887.174863387976,10408.260758983657,10061.444587142101,1417.4695172622196,39711000.0,21419.0,14721.0,5703.0,3623280,91200010000.0,0.85,0.24
2013-14,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,Westchester County,Suburb,12th Grade,1780.9874152952566,11.79,46279000.0,35193000.0,10519000.0,567000.0,25985.02359003348,19760.386680871416,5906.274187937557,318.36272122450754,45994000.0,25825.0,16190.0,6677.0,3623310,660809030000.0,0.96,0.61
2013-14,POCANTICO HILLS CENTRAL SCHOOL DISTRICT,Westchester County,Rural,8th Grade,286.99950907077374,9.61,28425000.0,24235000.0,3854000.0,336000.0,99041.98126342589,84442.65315458667,13428.594398917972,1170.7337099212348,25138000.0,87589.0,35700.0,27582.0,3623340,660802040000.0,,
2013-14,POLAND CENTRAL SCHOOL DISTRICT,Herkimer County,Rural,12th Grade,619.0061428440451,11.67,13119000.0,6215000.0,6242000.0,662000.0,21193.650744279046,10040.288084129452,10083.906391172331,1069.4562689772642,13503000.0,21814.0,12711.0,6859.0,3623370,211103040000.0,0.88,0.31
2013-14,PORT BYRON CENTRAL SCHOOL DISTRICT,Cayuga County,Rural,12th Grade,997.9880432283284,14.77,19896000.0,5100000.0,13956000.0,840000.0,19936.11059270779,5110.281665802661,13984.135476067047,841.6934508380854,17361000.0,17396.0,10297.0,5730.0,3623430,51101040000.0,0.76,0.25
2013-14,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,Westchester County,Suburb,12th Grade,4427.898511936623,14.8,88151000.0,58607000.0,25573000.0,3971000.0,19908.08952878315,13235.84988273978,5775.425956819226,896.8136892241483,82722000.0,18682.0,12514.0,5113.0,3623460,661904030000.0,0.86,0.15
2013-14,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,1201.9815577790857,11.03,40324000.0,35310000.0,4428000.0,586000.0,33547.93568921897,29376.49065534971,3683.9167550803886,487.528278788868,36759000.0,30582.0,18717.0,10445.0,3623490,580206020000.0,0.98,0.6
2013-14,PORT JERVIS CITY SCHOOL DISTRICT,Orange County,Rural,12th Grade,2784.9902268284923,12.6,64710000.0,25981000.0,36314000.0,2415000.0,23235.270047497022,9328.937584670377,13039.183997910784,867.14846491586,61267000.0,21999.0,14242.0,6099.0,3623520,441800050000.0,0.79,0.2
2013-14,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,5237.951258606244,12.42,143635000.0,126345000.0,15093000.0,2197000.0,27421.98102053732,24121.072106657764,2881.470112040727,419.43880183883107,143787000.0,27451.0,17778.0,7201.0,3623580,280404030000.0,0.97,0.58
2013-14,PORTVILLE CENTRAL SCHOOL DISTRICT,Cattaraugus County,Rural,12th Grade,986.0166288737718,14.49,16345000.0,4301000.0,11210000.0,834000.0,16576.79954005366,4361.9954005366035,11368.976619394403,845.8275201226523,15654000.0,15876.0,9032.0,5587.0,3623640,42901040000.0,0.85,0.24
2013-14,POTSDAM CENTRAL SCHOOL DISTRICT,St. Lawrence County,Town,12th Grade,1313.0149857851877,13.35,28542000.0,11127000.0,16265000.0,1150000.0,21737.75646812727,8474.389188594077,12387.520459466403,875.8468200667915,27249000.0,20753.0,12366.0,5531.0,3623670,512902060000.0,0.9,0.41
2013-14,POUGHKEEPSIE CITY SCHOOL DISTRICT,Dutchess County,Suburb,12th Grade,4441.9800707168115,13.94,98639000.0,26631000.0,60261000.0,11747000.0,22206.087922425646,5995.299298067877,13566.247268253854,2644.541356103915,96733000.0,21777.0,14228.0,5390.0,3623760,131500010000.0,0.63,0.06
2013-14,PRATTSBURGH CENTRAL SCHOOL DISTRICT,Steuben County,Rural,12th Grade,427.9976773444305,11.46,9481000.0,2484000.0,6411000.0,586000.0,22151.989372526852,5803.769813453929,14979.053250423967,1369.166308648954,8845000.0,20666.0,12769.0,5565.0,3623790,572301040000.0,0.89,0.41
2013-14,PRIMARY HALL PREPARATORY CHARTER SCHOOL,Erie County,,,,,,,,,,,,,,,,,3601226,140600861184.0,,
2013-14,PULASKI CENTRAL SCHOOL DISTRICT,Oswego County,Rural,12th Grade,1141.988865621329,12.89,22441000.0,6238000.0,15187000.0,1016000.0,19650.804552976428,5462.400017889887,13298.728610402968,889.6759246835726,22359000.0,19579.0,10918.0,5313.0,3623880,461801040000.0,0.87,0.5
2013-14,PUTNAM CENTRAL SCHOOL DISTRICT,Washington County,Rural,6th Grade,36.9997677838842,5.19,2102000.0,1694000.0,361000.0,47000.0,56811.167364016736,45784.07112970711,9756.817991631799,1270.2782426778242,1912000.0,51676.0,18108.0,17216.0,3623970,641401040000.0,,
2013-14,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,Putnam County,Suburb,12th Grade,1776.0342929054586,13.54,47893000.0,32303000.0,14927000.0,663000.0,26966.25858594805,18188.274927481674,8404.680055800358,373.3036026660171,45161000.0,25428.0,15894.0,7511.0,3624000,480503040000.0,0.92,0.42
2013-14,PUTNAM-WESTCHESTER BOCES,Westchester County,Rural,Ungraded,,2.74,,,,,,,,,,,,,3680680,489000000000.0,,
2013-14,QUEENSBURY UNION FREE SCHOOL DISTRICT,Warren County,Suburb,12th Grade,3448.993110757817,13.57,54537000.0,28144000.0,24176000.0,2217000.0,15812.44097875773,8160.062689663119,7009.581992086966,642.7962970076442,52066000.0,15096.0,9449.0,4527.0,3624030,630902030000.0,0.88,0.38
2013-14,QUOGUE UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,6th Grade,119.9993516177138,6.56,7667000.0,7290000.0,353000.0,24000.0,63892.01188707281,60750.32824530596,2941.6825611238687,200.00108064298257,7403000.0,61692.0,35333.0,15550.0,3624060,580903020000.0,,
2013-14,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,Cattaraugus County,Suburb,12th Grade,148.99996810105586,4.83,7455000.0,7015000.0,184000.0,256000.0,50033.567758509955,47080.54699207878,1234.8995932348535,1718.1211731963176,9342000.0,62698.0,24886.0,21463.0,3607440,43011020000.0,,
2013-14,RANDOLPH CENTRAL SCHOOL DISTRICT,Cattaraugus County,Rural,12th Grade,959.0136621126292,11.35,18680000.0,4561000.0,12994000.0,1125000.0,19478.346073662266,4755.928075052119,13549.337734537872,1173.0802640722723,17268000.0,18006.0,10597.0,5879.0,3624090,43001040000.0,0.79,0.38
2013-14,RAQUETTE LAKE UNION FREE SCHOOL DISTRICT,Hamilton County,Rural,,,,144000.0,143000.0,1000.0,0.0,,,,,171000.0,,,,3624120,,,
2013-14,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,Albany County,Town,12th Grade,1962.0247125614235,10.58,43240000.0,23510000.0,18108000.0,1622000.0,22038.458396148424,11982.519817147304,9229.24155035744,826.6970286436805,41126000.0,20961.0,12724.0,6504.0,3624150,10402060000.0,0.87,0.34
2013-14,REACH ACADEMY CHARTER SCHOOL,Erie County,,,,,,,,,,,,,,,,,3601173,140600861109.0,,
2013-14,RED CREEK CENTRAL SCHOOL DISTRICT,Wayne County,Rural,12th Grade,963.9960228164739,11.64,19462000.0,4508000.0,14006000.0,948000.0,20188.87997394278,4676.367841050975,14529.10558601596,983.4065468758482,18421000.0,19109.0,10881.0,6232.0,3624210,651503040000.0,0.8,0.22
2013-14,RED HOOK CENTRAL SCHOOL DISTRICT,Dutchess County,Town,12th Grade,1981.0396250532594,11.88,48370000.0,28973000.0,18423000.0,974000.0,24416.472739004195,14625.149155823206,9299.66254435961,491.66103882137867,46495000.0,23470.0,14242.0,6906.0,3624240,131701060000.0,0.92,0.57
2013-14,REMSEN CENTRAL SCHOOL DISTRICT,Oneida County,Rural,12th Grade,431.0010764262648,10.92,10934000.0,4208000.0,6404000.0,322000.0,25368.846153846156,9763.316683316683,14858.43156843157,747.0979020979022,10010000.0,23225.0,14341.0,8197.0,3624360,411701040000.0,0.95,0.32
2013-14,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,11th Grade,155.99979404268464,6.78,12148000.0,11352000.0,727000.0,69000.0,77871.89768132685,72769.3268421487,4660.262562917733,442.3082762604176,12119000.0,77686.0,30404.0,16436.0,3624420,580901020000.0,,
2013-14,RENAISSANCE ACADEMY CHARTER SCHOOL OF THE ARTS,Monroe County,,,,,,,,,,,,,,,,,3601113,260501861067.0,,
2013-14,RENAISSANCE CHARTER SCHOOL,Queens County,City,12th Grade,,11.23,,,,,,,,,,,,,3600059,343000860822.0,,
2013-14,RENAISSANCE CHARTER SCHOOL 2 (THE),Queens County,,,,,,,,,,,,,,,,,3601225,342400861128.0,,
2013-14,RENSSELAER CITY SCHOOL DISTRICT,Rensselaer County,Suburb,12th Grade,1101.9985444774113,12.47,20386000.0,7878000.0,11251000.0,1257000.0,18499.116992633986,7148.8297688595385,10209.63235966472,1140.6548641097284,19685000.0,17863.0,10206.0,4808.0,3624450,491200010000.0,0.74,0.27
2013-14,RENSSELAER-COLUMBIA-GREENE BOCES,Rensselaer County,Suburb,12th Grade,,1.47,,,,,,,,,,,,,3680700,499000000000.0,,
2013-14,RHINEBECK CENTRAL SCHOOL DISTRICT,Dutchess County,Town,12th Grade,1101.9924812030076,11.67,29902000.0,24139000.0,5122000.0,641000.0,27134.48640534916,21904.868147238423,4647.944597959949,581.6736601507863,29313000.0,26600.0,15544.0,8874.0,3624480,131801040000.0,0.9,0.4
2013-14,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,Otsego County,Rural,12th Grade,503.9907254648415,9.98,11302000.0,3443000.0,7234000.0,625000.0,22425.015836503582,6831.47491816332,14353.438733079713,1240.1021852605502,11303000.0,22427.0,11349.0,7518.0,3624570,472001040000.0,0.7,0.25
2013-14,RICHMOND PREPARATORY CHARTER SCHOOL,Richmond County,,,,,,,,,,,,,,,,,3601231,353100861148.0,,
2013-14,RIPLEY CENTRAL SCHOOL DISTRICT,Chautauqua County,Rural,6th Grade,175.00054660340643,8.49,8676000.0,1666000.0,6759000.0,251000.0,49576.988005997,9519.970264867567,38622.73650674662,1434.2812343828086,8004000.0,45737.0,18137.0,16760.0,3624660,62401040000.0,0.82,0.18
2013-14,RIVERHEAD CENTRAL SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,5042.979623649928,15.06,123791000.0,88205000.0,31886000.0,3700000.0,24547.194166611465,17490.65167472566,6322.849263650614,733.6932282351902,135873000.0,26943.0,14360.0,7028.0,3624690,580602040000.0,0.78,0.3
2013-14,RIVERHEAD CHARTER SCHOOL,Suffolk County,Rural,7th Grade,,8.43,,,,,,,,,,,,,3600060,580602860032.0,,
2013-14,RIVERTON STREET CHARTER SCHOOL,Queens County,City,6th Grade,,19.21,,,,,,,,,,,,,3601035,342900860974.0,,
2013-14,ROC ACHIEVE CHARTER SCHOOL,Monroe County,,,,,,,,,,,,,,,,,3601126,,,
2013-14,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,Queens County,City,4th Grade,,14.43,,,,,,,,,,,,,3601034,342800860969.0,,
2013-14,ROCHESTER ACADEMY CHARTER SCHOOL,Monroe County,City,12th Grade,,14.19,,,,,,,,,,,,,3600950,261600860910.0,,
2013-14,ROCHESTER CAREER MENTORING CHARTER SCHOOL,Monroe County,City,10th Grade,,17.56,,,,,,,,,,,,,3601081,,,
2013-14,ROCHESTER CITY SCHOOL DISTRICT,Monroe County,City,12th Grade,30295.052074201354,11.91,756572000.0,118165000.0,542842000.0,95565000.0,24973.45104893486,3900.4719222987205,17918.503611428783,3154.4755152073562,863924000.0,28517.0,11776.0,8478.0,3624750,261600010000.0,0.54,0.06
2013-14,ROCHESTER PREP CHARTER SCHOOL 3,Monroe County,,,,,,,,,,,,,,,,,3601153,261600861049.0,,
2013-14,ROCKLAND BOCES,Rockland County,Suburb,Ungraded,,1.56,,,,,,,,,,,,,3680720,509000000000.0,,
2013-14,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,3566.0181147266017,11.07,102855000.0,84450000.0,16370000.0,2035000.0,28843.09520897811,23681.876334628374,4590.554358766921,570.6645155828152,106303000.0,29810.0,19130.0,7698.0,3624780,280221030000.0,0.98,0.77
2013-14,ROCKY POINT UNION FREE SCHOOL DISTRICT,Suffolk County,Rural,12th Grade,3280.0275719455453,13.54,75090000.0,41654000.0,31687000.0,1749000.0,22893.100241672797,12699.28349269728,9660.589524009667,533.2272249658506,76136000.0,23212.0,14477.0,6605.0,3624840,580209020000.0,0.92,0.33
2013-14,ROME CITY SCHOOL DISTRICT,Oneida County,Town,12th Grade,5463.040941606209,12.01,107757000.0,29768000.0,72412000.0,5577000.0,19724.728617596258,5448.979848071173,13254.888765067515,1020.8600044575696,107682000.0,19711.0,11859.0,5705.0,3624900,411800010000.0,0.76,0.19
2013-14,ROMULUS CENTRAL SCHOOL DISTRICT,Seneca County,Rural,12th Grade,410.0051572975761,9.87,11972000.0,5440000.0,5871000.0,661000.0,29199.632704402513,13268.125786163522,14319.332075471697,1612.1748427672956,14310000.0,34902.0,13524.0,8212.0,3624930,560603040000.0,0.82,0.33
2013-14,RONDOUT VALLEY CENTRAL SCHOOL DISTRICT,Ulster County,Rural,12th Grade,2031.0094813162298,10.82,58615000.0,32670000.0,24194000.0,1751000.0,28860.03267794376,16085.59699033392,11912.302833919157,862.1328536906855,54624000.0,26895.0,16728.0,8475.0,3624960,620901060000.0,0.88,0.32
2013-14,ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL,Nassau County,Suburb,8th Grade,,13.27,,,,,,,,,,,,,3600030,280208860024.0,,
2013-14,ROOSEVELT UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,3086.9937055281885,13.91,97839000.0,24109000.0,68135000.0,5595000.0,31693.942175777654,7809.863673134675,22071.635545606667,1812.4429570363145,90239000.0,29232.0,14409.0,7803.0,3624990,280208030000.0,0.74,0.04
2013-14,ROSALYN YALOW CHARTER SCHOOL,Bronx County,,,,,,,,,,,,,,,,,3601129,320700861073.0,,
2013-14,ROSCOE CENTRAL SCHOOL DISTRICT,Sullivan County,Rural,12th Grade,266.9979832901181,9.72,8406000.0,4644000.0,3447000.0,315000.0,31483.383868357163,17393.389803075264,12910.209873212842,1179.7841920690587,11121000.0,41652.0,17154.0,10629.0,3625020,591301040000.0,0.91,0.27
2013-14,ROSLYN UNION FREE SCHOOL DISTRICT,Nassau County,Suburb,12th Grade,3178.9638420657952,12.06,105382000.0,93478000.0,10712000.0,1192000.0,33149.79510163894,29405.17874505138,3369.651412278722,374.9649443088347,97502000.0,30671.0,18260.0,10377.0,3625050,280403030000.0,0.95,0.81
2013-14,ROSS GLOBAL ACADEMY CHARTER SCHOOL,,,,,,,,,,,,,,,,,,3600171,,,
2013-14,ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT,Schenectady County,Suburb,12th Grade,2871.0280373831774,14.93,47165000.0,21197000.0,23265000.0,2703000.0,16427.913411458336,7383.069661458334,8103.369140625,941.474609375,46080000.0,16050.0,9397.0,4745.0,3600004,530515060000.0,0.91,0.35
2013-14,ROXBURY CENTRAL SCHOOL DISTRICT,Delaware County,Rural,12th Grade,355.0035059601322,8.88,11342000.0,6085000.0,4911000.0,346000.0,31948.980248307,17140.675790067722,13833.666196388263,974.6382618510158,10632000.0,29949.0,15941.0,8825.0,3625110,121502040000.0,0.92,0.25
2013-14,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,Niagara County,Town,12th Grade,1448.005698005698,14.01,21708000.0,7732000.0,13115000.0,861000.0,14991.653713723563,5339.757993113625,9057.284800787014,594.6109198229218,20330000.0,14040.0,8968.0,4550.0,3625140,401201060000.0,0.86,0.26
2013-14,RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT,Monroe County,Suburb,12th Grade,5348.0707757417495,11.12,119567000.0,74633000.0,41013000.0,3921000.0,22357.033968649506,13955.125713467918,7668.746678901554,733.161576280033,118786000.0,22211.0,11873.0,7172.0,3625170,261701060000.0,0.88,0.51
2013-14,RYE CITY SCHOOL DISTRICT,Westchester County,Suburb,12th Grade,3302.954773869347,13.77,77916000.0,70967000.0,6142000.0,807000.0,23589.787125278417,21485.913328708266,1859.547108725551,244.32668784459779,82161000.0,24875.0,14454.0,6281.0,3625260,661800010000.0,0.99,0.0
2013-14,RYE NECK UNION FREE SCHOOL DISTRICT,Westchester County,Suburb,12th Grade,1578.0250558268044,13.48,38192000.0,33128000.0,4537000.0,527000.0,24202.40404864126,20993.329527738468,2875.1127767251096,333.9617441776797,41693000.0,26421.0,15052.0,6800.0,3625290,661901030000.0,0.98,0.58
2013-14,SACHEM CENTRAL SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,14061.327415775671,15.4,289980000.0,152467000.0,130883000.0,6630000.0,20622.519583369198,10843.001908123153,9308.011692634358,471.5059826116897,278808000.0,19828.0,12418.0,5977.0,3625350,580205060000.0,0.94,0.55
2013-14,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,Jefferson County,Rural,12th Grade,469.9980951171503,12.37,7809000.0,3712000.0,3625000.0,472000.0,16614.960956498246,7897.904350175629,7712.797216968387,1004.2593893542286,7402000.0,15749.0,9902.0,4594.0,3614880,221001040000.0,0.85,0.44
2013-14,SAG HARBOR UNION FREE SCHOOL DISTRICT,Suffolk County,Suburb,12th Grade,1060.0057697855564,10.11,36151000.0,33582000.0,2271000.0,298000.0,34104.53134355439,31680.959629864825,2142.441168465935,281.1305452236233,33069000.0,31197.0,20272.0,8642.0,3625380,580305020000.0,0.9,0.54
2013-14,SAGAPONACK COMMON SCHOOL DISTRICT,Suffolk County,Rural,4th Grade,11.00000625355671,3.19,1676000.0,1662000.0,11000.0,3000.0,152363.5497441728,151090.82319499715,999.9994314951676,272.72711768050027,1759000.0,159909.0,44455.0,47455.0,3625410,580910080000.0,,
2013-14,SAINT JOHNSVILLE CENTRAL SCHOOL DISTRICT,MONTGOMERY COUNTY,Rural,12th Grade,,,,,,,,,,,,,,,3627930,,,
2013-14,SAINT LAWRENCE-LEWIS BOCES,St. Lawrence County,Town,Ungraded,,1.81,,,,,,,,,,,,,3680740,519000000000.0,,
2013-14,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,Franklin County,Rural,12th Grade,285.00268219786955,10.55,7963000.0,2541000.0,5075000.0,347000.0,27940.087926862063,8915.70556601237,17806.84995966658,1217.5324011831137,7438000.0,26098.0,14432.0,9228.0,3627990,161801040000.0,0.91,0.15
2013-14,SALAMANCA CITY SCHOOL DISTRICT,Cattaraugus County,Town,12th Grade,1333.9732309497147,11.79,34584000.0,10364000.0,21831000.0,2389000.0,25925.557723057245,7769.271346338343,16365.395866645347,1790.890510073553,25016000.0,18753.0,10984.0,5874.0,3625440,43200050000.0,0.66,0.07
2013-14,SALEM CENTRAL SCHOOL DISTRICT,Washington County,Rural,12th Grade,488.0058597326497,9.55,11558000.0,4720000.0,6344000.0,494000.0,23684.141838649157,9672.015009380862,12999.843902439025,1012.2829268292683,10660000.0,21844.0,12662.0,7006.0,3625470,641501040000.0,0.81,0.38
2013-14,SALMON RIVER CENTRAL SCHOOL DISTRICT,Franklin County,Rural,12th Grade,1555.0271739130435,11.38,39195000.0,2438000.0,34027000.0,2730000.0,25205.34731323722,1567.8182612494538,21881.93272171254,1755.5963302752293,36624000.0,23552.0,13099.0,7547.0,3625500,161201040000.0,0.73,0.14
2013-14,SANDY CREEK CENTRAL SCHOOL DISTRICT,Oswego County,Rural,12th Grade,820.0157604412924,9.86,22589000.0,5881000.0,15813000.0,895000.0,27547.031520276763,7171.813376897943,19283.775706323275,1091.4424370555448,20812000.0,25380.0,14143.0,8084.0,3625650,461901040000.0,0.9,0.37
2013-14,SARANAC CENTRAL SCHOOL DISTRICT,Clinton County,Rural,12th Grade,1470.9801409352979,10.85,30472000.0,11621000.0,17566000.0,1285000.0,20715.439421653165,7900.174636355719,11941.697587318178,873.5671979792701,34443000.0,23415.0,13167.0,5991.0,3600009,91402060000.0,0.92,0.37
2013-14,SARANAC LAKE CENTRAL SCHOOL DISTRICT,Franklin County,Town,12th Grade,1312.027524714092,10.68,28143000.0,19022000.0,8292000.0,829000.0,21450.00731301939,14498.171449676824,6319.989362880886,631.8465004616805,27075000.0,20636.0,12893.0,6978.0,3625740,161401060000.0,0.89,0.4
2013-14,SARATOGA SPRINGS CITY SD,Saratoga County,Suburb,12th Grade,6581.983430196612,14.0,112047000.0,72566000.0,35662000.0,3819000.0,17023.288069361337,11024.94419343021,5418.123636773533,580.2202391575942,106457000.0,16174.0,10043.0,4745.0,3625770,521800010000.0,0.89,0.46
2013-14,SAUGERTIES CENTRAL SCHOOL DISTRICT,Ulster County,Suburb,12th Grade,2785.0476618256225,13.56,59035000.0,33913000.0,23234000.0,1888000.0,21197.123772489427,12176.811357608774,8342.4066016773,677.9058132033546,55804000.0,20037.0,13116.0,5404.0,3625800,621601060000.0,0.79,0.34
